Speech_id,text,party,term,comp,populist_old_keywords,par_id,speech_par_id,length
2004-10-02-discussion-mansfield-ohio,"Audience member. We do! The President. Yes. As well, when you hear him say """"tax the rich,"""" just remember that the rich hire lawyers and accountants for a reason, to slip the bill and pass it to you. The good news is, we're not going to let him tax you. I'm going to win in November, with your help.",rep,2004,TRUE,TRUE,20,2004-10-02-discussion-mansfield-ohio_20,59
2004-10-02-discussion-mansfield-ohio,"Audience member. We love you, George! The President. In the debate, my opponent said something really revealing when he laid out the Kerry doctrine. He said that America has to pass a """"global test"""" before we can use American troops to defend ourselves.",rep,2004,TRUE,FALSE,112,2004-10-02-discussion-mansfield-ohio_112,43
2004-10-23-fort-myers-florida,"Audience member. We do! The President. That's exactly right. And finally, the rich hire lawyers and accountants during tax time for a reason; that's to slip the tab and stick you with the bill. We're not going to let him raise your taxes; we're going to carry Florida and win a great victory in November.",rep,2004,TRUE,TRUE,36,2004-10-23-fort-myers-florida_36,55
2004-10-31-remarks-miami-florida,"The President. Prior to the vote, on national TV, Senator Kerry said it would be irresponsible to vote against the troops. Audience member.",rep,2004,TRUE,FALSE,56,2004-10-31-remarks-miami-florida_56,23
2004-09-07-discussion-sedalia-missouri,"Audience member. The President. You betcha. And then I'd like to answer some questions. Some of you may have a question or two on your mind, and I'd like to answer them for you.",rep,2004,TRUE,FALSE,2,2004-09-07-discussion-sedalia-missouri_2,34
2004-09-07-discussion-sedalia-missouri,"Mr. Lamb. We've added three new employers this year. The President. Great. Here's what's happening in America: Small businesses are adding employees all across the country. He's put on three. I suspect some of you ought there who has got a small business might have added some. This economy— when you hear me say, """"It's strong and getting stronger,"""" it's because the small-business sector is alive and well and it's vibrant.",rep,2004,TRUE,FALSE,45,2004-09-07-discussion-sedalia-missouri_45,71
2004-09-07-discussion-sedalia-missouri,"Q. The President. All right, well, that's not a question, that's a request. I'll sign it, so long as you go out and register somebody to vote.",rep,2004,TRUE,FALSE,140,2004-09-07-discussion-sedalia-missouri_140,27
2004-09-07-discussion-sedalia-missouri,"Yes, sir. France and Germany/International Cooperation Q. Do our previous allies remember us, such as France and Germany? Thank you.",rep,2004,TRUE,FALSE,141,2004-09-07-discussion-sedalia-missouri_141,20
2004-09-07-discussion-sedalia-missouri,"As a matter of fact, I put together what's called the Proliferation Security Initiative, which is a 60-nation coalition, all aimed at intercepting the flow of technologies so that weapons of mass destruction don't get in the hands of our enemies. I don't know if you remember when we busted the A.Q. Khan network. This is a guy who was a fellow out of Pakistan that was selling technologies to North Korea and Iran. And we intercepted a ship—we, the coalition, intercepted a ship of materials aimed at Libya, which helped us make the case to Colonel Qadhafi, which caused him to make another decision about whether or not he was going to have weapons of mass destruction.",rep,2004,FALSE,FALSE,143,2004-09-07-discussion-sedalia-missouri_143,118
2004-09-07-discussion-sedalia-missouri,"Support for Families of Fallen Soldiers Q. Mr. President, I know a lot of our boys are not going to come home because they are giving up their lives for what we truly believe in in America. What are we going to do for their families that are left behind? The President. Yes, I appreciate that. The first thing we'll do is support them with our prayers. And there will be survivor benefits. I've met with a lot of the families to whom you refer, and I've been struck by their incredible courage and strength. My promise to them is that we will complete the mission so that their child or their husband or wife has not died in vain. And that mission is to leave behind a better world.",rep,2004,TRUE,FALSE,147,2004-09-07-discussion-sedalia-missouri_147,130
2004-09-07-discussion-sedalia-missouri,"Q. I have a daughter that's a fifth grade teacher just north of Columbia, and she's very concerned about your no-child-left-behind policy. The President. Why?",rep,2004,TRUE,FALSE,151,2004-09-07-discussion-sedalia-missouri_151,25
2004-09-07-discussion-sedalia-missouri,"Q. She says, what about behavior-disordered children and the learning-disabled children? The President. I appreciate that. What she's asking me is, """"Well, you have an accountability system. Shouldn't there be a different standard for certain children?"""" In other words, should the accountability system be flexible? And the answer is: Yes, it should be and is. You know, you can't expect a child that who can't speak English as a first language to immediately be able to adapt to the education system. And so the system shows flexibility, as it should.",rep,2004,TRUE,FALSE,152,2004-09-07-discussion-sedalia-missouri_152,90
2004-09-07-discussion-sedalia-missouri,"Military Draft/Reconfiguration of U.S. Forces Q. Mr. President, if the war on terrorism continues, do you feel that there will be a need for the draft? And do you want to start the draft again?",rep,2004,TRUE,FALSE,157,2004-09-07-discussion-sedalia-missouri_157,35
2004-09-07-discussion-sedalia-missouri,English Language Skills Q. You talk about accountability in reading. Will you please require that our schools teach English? And will you rescind President Clinton's Executive order so that they can read a ballot in English and not have ballots and other driver's license and Social Security all in whatever language they—is their home language?,rep,2004,TRUE,FALSE,166,2004-09-07-discussion-sedalia-missouri_166,55
2004-09-07-discussion-sedalia-missouri,Yes. Prayers for the President/Religious Freedom Q. Hi.,rep,2004,TRUE,FALSE,169,2004-09-07-discussion-sedalia-missouri_169,8
2004-09-07-discussion-sedalia-missouri,"Q. No, how can I be? This is an answered prayer for me to get to speak to you.",rep,2004,FALSE,FALSE,171,2004-09-07-discussion-sedalia-missouri_171,19
2004-09-07-discussion-sedalia-missouri,"The President. Well, thanks for coming. Q. This is a comment to encourage you. We here in the heartland, I think, are responsible for being the anchor, and we know that there is a lot of trends on both coasts, but we try to stay steady, and we try to do what we feel is the right thing. And I want to tell you that I believe I can be a Christian representative and say there's a whole bunch of people praying for you.",rep,2004,TRUE,FALSE,172,2004-09-07-discussion-sedalia-missouri_172,84
2004-09-07-discussion-sedalia-missouri,"The President. Thank you. Q. There are those here that will know what I mean what I say that. In my prayers over the last 3 years, I am definitely impressed that you've been chosen for this time.",rep,2004,TRUE,FALSE,173,2004-09-07-discussion-sedalia-missouri_173,38
2004-09-07-discussion-sedalia-missouri,"2004 Election Q. First of all, I have to say, my mom said to tell you she loves you. The President. Your mom said that?",rep,2004,TRUE,FALSE,177,2004-09-07-discussion-sedalia-missouri_177,25
2004-09-07-discussion-sedalia-missouri,Q. My mom said that. She couldn't be here today.,rep,2004,FALSE,FALSE,178,2004-09-07-discussion-sedalia-missouri_178,10
2004-09-07-discussion-sedalia-missouri,"The President. Tell her thanks. Q. I appreciate so much the choice of your runningmate. A lot was made over John Edwards' great head of hair when he decided to accept the nomination, but I would take Dick Cheney's cute little smirk over that great head of hair any day of the year.",rep,2004,TRUE,FALSE,179,2004-09-07-discussion-sedalia-missouri_179,53
2004-09-07-discussion-sedalia-missouri,Q. Any chance he'll run in '08? The President. Pardon me?,rep,2004,TRUE,FALSE,181,2004-09-07-discussion-sedalia-missouri_181,11
2004-09-07-discussion-sedalia-missouri,"Q. Any chance that he will run in '08? The President. Oh, no, listen, we've got to get through '04.",rep,2004,TRUE,FALSE,182,2004-09-07-discussion-sedalia-missouri_182,20
